url,was_in_live_sitemap,which_live_sitemap
"https://www.liquorlicenseagents.com/cities/tampa","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/tampa-13ct-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tampa-2aps-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tampa-2cop-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tampa-3ps-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tampa-4cop-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tampa-4cop-sfs-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tampa-cmb-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tampa-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/temecula-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tempe","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/tempe-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tempe-series-1-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tempe-series-10-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tempe-series-11-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tempe-series-12-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tempe-series-6-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tempe-series-7-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tempe-series-9-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/temple-city-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/thousand-oaks-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/torrance-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tucson","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/tucson-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tucson-series-1-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tucson-series-10-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tucson-series-11-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tucson-series-12-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tucson-series-6-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tucson-series-7-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tucson-series-9-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tustin-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/vernon-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/villa-park-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/visalia-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/vista-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/walnut-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/west-covina-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/west-hollywood-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/westlake-village-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/westminster-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/whittier-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/yorba-linda","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/conditional-use-permits/","yes","/sitemaps/sitemap-pages.xml"
"https://www.liquorlicenseagents.com/contact-us/","yes","/sitemaps/sitemap-pages.xml"
"https://www.liquorlicenseagents.com/counties","yes","/sitemaps/sitemap-counties.xml"
"https://www.liquorlicenseagents.com/counties/alachua-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/alameda-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/alameda-county-type-20/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/alameda-county-type-21/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/alameda-county-type-41/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/alameda-county-type-47-liquor-license-for-restaurants-and-bars/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/alameda-county-type-48/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/amador-county/amador-county-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-counties.xml"
"https://www.liquorlicenseagents.com/counties/apache-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/apache-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/apache-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/apache-county-series-10/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/apache-county-series-11/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/apache-county-series-12/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/apache-county-series-14/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/apache-county-series-6/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/apache-county-series-7/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/apache-county-series-9/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/baker-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/bay-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/bradford-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/brevard-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/brevard-county-1cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/brevard-county-2cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/brevard-county-3ps/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/brevard-county-4cop-sfs/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/brevard-county-4cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/brevard-county-6cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/brevard-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/brevard-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/broward-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/broward-county-1cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/broward-county-2cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/broward-county-3ps/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/broward-county-4cop-sfs/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/broward-county-4cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/broward-county-6cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/broward-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/broward-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/butte-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/calaveras-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/calhoun-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/charlotte-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/citrus-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/clay-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/cochise-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county-series-10/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county-series-11/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county-series-12/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county-series-14/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county-series-6/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county-series-7/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/cochise-county-series-9/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/coconino-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county-series-10/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county-series-11/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county-series-12/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county-series-14/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county-series-6/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county-series-7/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/coconino-county-series-9/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/collier-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/columbia-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/colusa-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/contra-costa-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/contra-costa-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/contra-costa-county-type-20/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/contra-costa-county-type-21/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/contra-costa-county-type-41/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/contra-costa-county-type-47/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/contra-costa-county-type-48/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/desoto-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/dixie-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/duval-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/duval-county-1cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/duval-county-2cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/duval-county-3ps/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/duval-county-4cop-sfs/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/duval-county-4cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/duval-county-6cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/duval-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/duval-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/el-dorado-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/escambia-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/flagler-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/florida-county/nassau-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-counties.xml"
"https://www.liquorlicenseagents.com/counties/florida-county/sarasota-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-counties.xml"
"https://www.liquorlicenseagents.com/counties/franklin-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/fresno-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/fresno-county-type-20/","yes","/sitemaps/sitemap-counties.xml"
"https://www.liquorlicenseagents.com/counties/fresno-county-type-21/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/fresno-county-type-41/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/fresno-county-type-47/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/fresno-county-type-48/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/fresno-county/fresno-county-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-counties.xml"
"https://www.liquorlicenseagents.com/counties/gadsden-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/gila-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/gilchrist-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/glades-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/glenn-county/glenn-county-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-counties.xml"
"https://www.liquorlicenseagents.com/counties/graham-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/greenlee-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/gulf-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hamilton-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hardee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hendry-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hernando-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/highlands-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hillsborough-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/hillsborough-county-1cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hillsborough-county-2cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hillsborough-county-3ps/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hillsborough-county-4cop-sfs/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hillsborough-county-4cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hillsborough-county-6cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hillsborough-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/hillsborough-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/holmes-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/humboldt-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/imperial-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/indian-river-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/inyo-county/inyo-county-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-counties.xml"
"https://www.liquorlicenseagents.com/counties/jackson-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/jefferson-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/kern-county-1","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/kern-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/kern-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/kern-county-type-21/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/kern-county-type-41/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/kern-county-type-47/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/kern-county-type-48/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/kings-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/la-paz-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lafayette-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lake-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lake-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lassen-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lee-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/lee-county-1cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lee-county-2cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lee-county-3ps/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lee-county-4cop-sfs/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lee-county-4cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lee-county-6cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/lee-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/leon-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/levy-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/liberty-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/liquor-license-agents-supports-2cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/los-angeles-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/los-angeles-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/los-angeles-county-type-20/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/los-angeles-county-type-21/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/los-angeles-county-type-41/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/los-angeles-county-type-47/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/los-angeles-county-type-48/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/madera-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/madison-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/manatee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/maricopa-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county-liquor-ilcenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county-series-10/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county-series-11/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county-series-12/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county-series-14/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county-series-6/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county-series-7/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/maricopa-county-series-9/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/marin-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/marion-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/martin-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mendocino-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/merced-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/miami-dade-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/miami-dade-county-1cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/miami-dade-county-2cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/miami-dade-county-3ps/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/miami-dade-county-4cop-sfs/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/miami-dade-county-4cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/miami-dade-county-6cop/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/miami-dade-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/miami-dade-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/modoc-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/mohave-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-series-10/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-series-11/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-series-12/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-series-14/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-series-6/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-series-7/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-series-9-1/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mohave-county-series-9/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/mono-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/monroe-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/monterey-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/napa-county-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/navajo-county","yes","/sitemaps/sitemap-counties-categories.xml"
"https://www.liquorlicenseagents.com/counties/navajo-county-arizona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/navajo-county-liquor-licenses/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/navajo-county-series-10/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/navajo-county-series-11/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/counties/navajo-county-series-12/","NO (orphan, newly added)",""
